2001033	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001033/g08.2001033.1246
2001033	1346	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001033/g08.2001033.1346
2001034	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001034/g08.2001034.1246
2001034	2246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001034/g08.2001034.2246
2001035	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001035/g08.2001035.0046
2001035	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001035/g08.2001035.1246
2001036	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001036/g08.2001036.0046
2001036	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001036/g08.2001036.1246
2001037	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001037/g08.2001037.0046
2001037	1046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001037/g08.2001037.1046
2001038	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001038/g08.2001038.0046
2001039	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001039/g08.2001039.0046
2001040	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001040/g08.2001040.0046
2001040	1046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001040/g08.2001040.1046
2001040	1846	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001040/g08.2001040.1846
2001041	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001041/g08.2001041.0046
2001042	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001042/g08.2001042.0046
2001043	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001043/g08.2001043.0046
2001043	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001043/g08.2001043.1246
2001044	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001044/g08.2001044.0046
2001044	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001044/g08.2001044.1246
2001045	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001045/g08.2001045.0046
2001045	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001045/g08.2001045.1246
2001046	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001046/g08.2001046.0046
2001047	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001047/g08.2001047.0046
2001048	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001048/g08.2001048.0046
2001049	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001049/g08.2001049.0046
2001049	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001049/g08.2001049.1246
2001050	0146	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001050/g08.2001050.0146
2001050	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001050/g08.2001050.1246
2001051	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001051/g08.2001051.0046
2001051	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001051/g08.2001051.1246
2001052	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001052/g08.2001052.0046
2001053	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001053/g08.2001053.0046
2001054	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001054/g08.2001054.0046
2001055	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001055/g08.2001055.0046
2001056	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001056/g08.2001056.0046
2001057	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001057/g08.2001057.0046
2001057	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001057/g08.2001057.0646
2001057	1646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001057/g08.2001057.1646
2001058	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001058/g08.2001058.0046
2001058	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001058/g08.2001058.0646
2001058	1646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001058/g08.2001058.1646
2001060	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001060/g08.2001060.0046
2001060	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001060/g08.2001060.0646
2001061	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001061/g08.2001061.0046
2001061	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001061/g08.2001061.0646
2001061	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001061/g08.2001061.1246
2001062	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001062/g08.2001062.0046
2001062	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001062/g08.2001062.0646
2001062	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001062/g08.2001062.1246
2001063	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001063/g08.2001063.0046
2001063	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001063/g08.2001063.0646
2001063	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001063/g08.2001063.1246
2001064	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001064/g08.2001064.0046
2001064	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001064/g08.2001064.0646
2001065	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001065/g08.2001065.0046
2001065	0646	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001065/g08.2001065.0646
2001066	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001066/g08.2001066.0046
2001066	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001066/g08.2001066.0646
2001066	1846	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001066/g08.2001066.1846
2001067	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001067/g08.2001067.0046
2001067	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001067/g08.2001067.0646
2001067	1946	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001067/g08.2001067.1946
2001068	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001068/g08.2001068.0046
2001068	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001068/g08.2001068.0646
2001068	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001068/g08.2001068.1246
2001069	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001069/g08.2001069.0046
2001069	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001069/g08.2001069.0646
2001069	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001069/g08.2001069.1246
2001070	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001070/g08.2001070.0046
2001070	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001070/g08.2001070.1246
2001071	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001071/g08.2001071.0046
2001071	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001071/g08.2001071.0646
2001071	2146	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001071/g08.2001071.2146
2001072	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001072/g08.2001072.0046
2001072	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001072/g08.2001072.0646
2001072	1646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001072/g08.2001072.1646
2001072	1946	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001072/g08.2001072.1946
2001073	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001073/g08.2001073.0046
2001073	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001073/g08.2001073.0646
2001074	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001074/g08.2001074.0046
2001074	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001074/g08.2001074.1246
2001075	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001075/g08.2001075.0046
2001075	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001075/g08.2001075.0646
2001075	0746	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001075/g08.2001075.0746
2001075	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001075/g08.2001075.1246
2001075	1546	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001075/g08.2001075.1546
2001076	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001076/g08.2001076.0046
2001076	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001076/g08.2001076.0646
2001076	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001076/g08.2001076.1246
2001077	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001077/g08.2001077.0046
2001077	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001077/g08.2001077.0646
2001077	1846	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001077/g08.2001077.1846
2001078	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001078/g08.2001078.0046
2001079	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001079/g08.2001079.0046
2001079	0146	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001079/g08.2001079.0146
2001079	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001079/g08.2001079.0646
2001079	1846	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001079/g08.2001079.1846
2001079	2146	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001079/g08.2001079.2146
2001080	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001080/g08.2001080.0046
2001080	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001080/g08.2001080.0646
2001080	1046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001080/g08.2001080.1046
2001080	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001080/g08.2001080.1246
2001081	1646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001081/g08.2001081.1646
2001082	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001082/g08.2001082.0046
2001082	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001082/g08.2001082.0646
2001082	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001082/g08.2001082.1246
2001083	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001083/g08.2001083.0046
2001083	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001083/g08.2001083.0646
2001084	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001084/g08.2001084.0646
2001085	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001085/g08.2001085.0046
2001085	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001085/g08.2001085.0646
2001085	0746	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001085/g08.2001085.0746
2001086	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001086/g08.2001086.0046
2001086	1046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001086/g08.2001086.1046
2001086	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001086/g08.2001086.1246
2001087	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.0046
2001087	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.0646
2001087	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.1246
2001087	1346	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.1346
2001087	1946	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.1946
2001087	2346	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001087/g08.2001087.2346
2001088	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001088/g08.2001088.0046
2001088	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001088/g08.2001088.0646
2001088	1346	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001088/g08.2001088.1346
2001088	1846	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001088/g08.2001088.1846
2001089	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001089/g08.2001089.0046
2001089	0846	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001089/g08.2001089.0846
2001089	2246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001089/g08.2001089.2246
2001090	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001090/g08.2001090.0046
2001090	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001090/g08.2001090.0646
2001090	2146	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001090/g08.2001090.2146
2001091	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.0046
2001091	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.0646
2001091	1046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.1046
2001091	1746	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.1746
2001091	1846	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.1846
2001091	1946	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001091/g08.2001091.1946
2001092	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001092/g08.2001092.0046
2001092	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001092/g08.2001092.0646
2001092	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001092/g08.2001092.1246
2001092	1546	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001092/g08.2001092.1546
2001092	1946	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001092/g08.2001092.1946
2001093	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001093/g08.2001093.0046
2001093	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001093/g08.2001093.0646
2001093	0746	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001093/g08.2001093.0746
2001093	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001093/g08.2001093.1246
2001094	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001094/g08.2001094.0046
2001094	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001094/g08.2001094.0646
2001094	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001094/g08.2001094.1246
2001095	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001095/g08.2001095.0046
2001095	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001095/g08.2001095.0646
2001095	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001095/g08.2001095.1246
2001095	1946	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001095/g08.2001095.1946
2001096	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001096/g08.2001096.0046
2001096	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001096/g08.2001096.0646
2001096	2146	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001096/g08.2001096.2146
2001097	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001097/g08.2001097.0046
2001097	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001097/g08.2001097.0646
2001097	0746	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001097/g08.2001097.0746
2001097	2046	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001097/g08.2001097.2046
2001098	0046	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001098/g08.2001098.0046
2001099	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001099/g08.2001099.0046
2001099	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001099/g08.2001099.0646
2001099	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001099/g08.2001099.1246
2001099	1846	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001099/g08.2001099.1846
2001099	1946	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001099/g08.2001099.1946
2001100	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.0046
2001100	0346	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.0346
2001100	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.0646
2001100	1246	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.1246
2001100	1446	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.1446
2001100	1546	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.1546
2001100	1946	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001100/g08.2001100.1946
2001101	0046	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001101/g08.2001101.0046
2001101	1646	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001101/g08.2001101.1646
2001101	1846	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001101/g08.2001101.1846
2001101	2146	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001101/g08.2001101.2146
2001101	2346	127148	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001101/g08.2001101.2346
2001102	0646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001102/g08.2001102.0646
2001102	0746	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001102/g08.2001102.0746
2001102	1646	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001102/g08.2001102.1646
2001102	1946	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001102/g08.2001102.1946
2001102	2146	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001102/g08.2001102.2146
