2001001	0015	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0015
2001001	0115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0115
2001001	0215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0215
2001001	0315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0315
2001001	0415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0415
2001001	0515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0515
2001001	0615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0615
2001001	0715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0715
2001001	0815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0815
2001001	0915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.0915
2001001	1015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1015
2001001	1115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1115
2001001	1215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1215
2001001	1315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1315
2001001	1415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1415
2001001	1515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1515
2001001	1615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1615
2001001	1715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1715
2001001	1815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1815
2001001	1915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.1915
2001001	2015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.2015
2001001	2115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.2115
2001001	2215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.2215
2001001	2315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001001/g08.2001001.2315
2001002	0015	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0015
2001002	0115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0115
2001002	0215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0215
2001002	0315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0315
2001002	0415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0415
2001002	0515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0515
2001002	0615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0615
2001002	0715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0715
2001002	0815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0815
2001002	0915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.0915
2001002	1015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1015
2001002	1115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1115
2001002	1215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1215
2001002	1315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1315
2001002	1415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1415
2001002	1515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1515
2001002	1615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1615
2001002	1715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1715
2001002	1815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1815
2001002	1915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.1915
2001002	2015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.2015
2001002	2115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.2115
2001002	2215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.2215
2001002	2315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001002/g08.2001002.2315
2001003	0015	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0015
2001003	0115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0115
2001003	0215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0215
2001003	0315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0315
2001003	0415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0415
2001003	0515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0515
2001003	0715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0715
2001003	0815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0815
2001003	0915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.0915
2001003	1015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1015
2001003	1115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1115
2001003	1215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1215
2001003	1315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1315
2001003	1415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1415
2001003	1515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1515
2001003	1615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1615
2001003	1715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1715
2001003	1815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1815
2001003	1915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.1915
2001003	2015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.2015
2001003	2115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.2115
2001003	2215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.2215
2001003	2315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001003/g08.2001003.2315
2001004	0015	38852	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0015
2001004	0115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0115
2001004	0215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0215
2001004	0415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0415
2001004	0515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0515
2001004	0615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0615
2001004	0715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0715
2001004	0815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0815
2001004	0915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.0915
2001004	1015	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1015
2001004	1115	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1115
2001004	1215	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1215
2001004	1315	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1315
2001004	1415	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1415
2001004	1515	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1515
2001004	1615	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1615
2001004	1715	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1715
2001004	1815	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1815
2001004	1915	56931	/JOSS/DATA/RAW/SATELLITE/GOES/G08/4KM/2001/2001004/g08.2001004.1915
